Description,Category,Sub_Category
McDonald's 103 Brookview Dr McDonald's Fast Food McDonald's Schenectady US NY US,Food,FastFood_Restaurants
McDonald's 1028 Mckinley Pkwy McDonald's Fast Food Restaurants McDonald's Buffalo US NY US,Food,FastFood_Restaurants
McDonald's 10 Main St McDonald's Fast Food Restaurants McDonald's Tonawanda US NY US,Food,FastFood_Restaurants
McDonald's 300 Mishawum Rd McDonald's Fast Food McDonald's Woburn US MA US,Food,FastFood_Restaurants
McDonald's 1190 Providence Rd McDonald's Fast Food Restaurant McDonald's Whitinsville US MA US,Food,FastFood_Restaurants
McDonald's 212 Main St McDonald's Fast Food McDonald's Wilmington US MA US,Food,FastFood_Restaurants
McDonald's 44 E Main St McDonald's Fast Food McDonald's Webster US MA US,Food,FastFood_Restaurants
McDonald's 789 Main St McDonald's Fast Food McDonald's Waltham US MA US,Food,FastFood_Restaurants
McDonald's 20 Main St McDonald's Fast Food Restaurant McDonald's Townsend US MA US,Food,FastFood_Restaurants
McDonald's 595 Main St McDonald's Fast Food Restaurant McDonald's Walpole US MA US,Food,FastFood_Restaurants
McDonald's 282 Winthrop St McDonald's Fast Food McDonald's Taunton US MA US,Food,FastFood_Restaurants
McDonald's 660 Liberty St McDonald's Fast Food McDonald's Springfield US MA US,Food,FastFood_Restaurants
McDonald's 360 Main St McDonald's Fast Food Restaurants McDonald's Springfield US MA US,Food,FastFood_Restaurants
McDonald's 2392 Main St McDonald's Fast Food Restaurants McDonald's Springfield US MA US,Food,FastFood_Restaurants
McDonald's 1402 Allen St McDonald's Fast Food Restaurant McDonald's Springfield US MA US,Food,FastFood_Restaurants
McDonald's 1610 Boston Rd McDonald's Fast Food Restaurants McDonald's Springfield US MA US,Food,FastFood_Restaurants
McDonald's 59 W Main St McDonald's Fast Food Restaurants McDonald's Spencer US MA US,Food,FastFood_Restaurants
McDonald's 59 W Main St McDonald's Fast Food McDonald's Spencer US MA US,Food,FastFood_Restaurants
Five Guys 1433 SW 107th Ave Five Guys Fast Food Restaurant Five Guys Miami US FL US,Food,FastFood_Restaurants
Taco Bell 1601 W Kirby St Taco Bell Fast Food Restaurant and Mexican Restaurant Taco Bell Wylie US TX US,Food,FastFood_Restaurants
Taco Bell 7425 S Broadway Ave Taco Bell Fast Food Restaurant Taco Bell Tyler US TX US,Food,FastFood_Restaurants
Burger King 100 Business Loop 70 E Burger King Fast Food Restaurants Burger King Columbia US MO US,Food,FastFood_Restaurants
Wendy's 615 Martin Luther King Jr Blvd Wendy's Fast Food Restaurant and Burger Joint Wendy's Savannah US GA US,Food,FastFood_Restaurants
Wendy's 1123 Roswell Rd Wendy's Fast Food Restaurant and Burger Joint Wendy's Marietta US GA US,Food,FastFood_Restaurants
Wendy's 273 Keys Ferry St Wendy's Fast Food Restaurants Wendy's McDonough US GA US,Food,FastFood_Restaurants
Wendy's 1117 W Spring St Wendy's Fast Food Restaurant Wendy's Monroe US GA US,Food,FastFood_Restaurants
Wendy's 430 S Belair Rd Wendy's Fast Food Restaurants Wendy's Augusta US GA US,Food,FastFood_Restaurants
Wendy's 2341 N Columbia St Wendy's Fast Food Restaurant Wendy's Milledgeville US GA US,Food,FastFood_Restaurants
Wendy's 260 Cooper Rd Wendy's Fast Food Restaurant and Burger Joint Wendy's Loganville US GA US,Food,FastFood_Restaurants
Wendy's 4331 Atlanta Hwy Wendy's Fast Food Restaurant Wendy's Loganville US GA US,Food,FastFood_Restaurants
Wendy's 3015 Panola Rd Wendy's Fast Food Restaurant Wendy's Lithonia US GA US,Food,FastFood_Restaurants
Burger King 184 Endicott St Burger King Fast food restaurants Burger King Danvers US MA US,Food,FastFood_Restaurants
Boston Road Pizza 1291 Boston Rd Boston Road Pizza Fast Food Restaurants Boston Road Pizza Springfield US MA US,Food,FastFood_Restaurants
McDonald's 6134 State Route 14 McDonald's Fast Food Restaurant McDonald's Ravenna US OH US,Food,FastFood_Restaurants
Boston Market 4402 Little Rd Boston Market Fast Food Restaurant Boston Market Arlington US TX US,Food,FastFood_Restaurants
D'Angelo Grilled Sandwiches 15 Highland Ave D'Angelo Grilled Sandwiches Fast Food Restaurants D'Angelo Grilled Sandwiches Attleboro US MA US,Food,FastFood_Restaurants
Burger King 2992 Jamacha Rd Burger King Fast Food Burger King El Cajon US CA US,Food,FastFood_Restaurants
Boston Market 706 Fletcher Pkwy Boston Market Fast Food Restaurants Boston Market El Cajon US CA US,Food,FastFood_Restaurants
Boston Market 706 Fletcher Pkwy Boston Market Fast Food Restaurant Boston Market El Cajon US CA US,Food,FastFood_Restaurants
Burger King 822 N Johnson Ave Burger King Fast food restaurants Burger King El Cajon US CA US,Food,FastFood_Restaurants
Nino's Pizzarama 2819 Easton Rd Nino's Pizzarama Fast Food Restaurants Nino's Pizzarama Willow Grove US PA US,Food,FastFood_Restaurants
Carl's Jr 8924 Sierra Ave Carl's Jr Fast Food Restaurant Carl's Jr Fontana US CA US,Food,FastFood_Restaurants
Carl's Jr 18025 Ventura Blvd Carl's Jr Fast Food Carl's Jr Encino US CA US,Food,FastFood_Restaurants
Burger King 242 N El Camino Real Burger King Fast food restaurants Burger King Encinitas US CA US,Food,FastFood_Restaurants
Carl's Jr 9002 Firestone Blvd Carl's Jr Fast Food Restaurant Carl's Jr Downey US CA US,Food,FastFood_Restaurants
Carl's Jr 9110 Imperial Hwy Carl's Jr Fast Food Restaurants Carl's Jr Downey US CA US,Food,FastFood_Restaurants
Filippi's Pizza Grotto 962 Garnet Ave Filippi's Pizza Grotto Fast Food Restaurants Filippi's Pizza Grotto San Diego US CA US,Food,FastFood_Restaurants
Burger King 7011 Barker Cypress Rd Burger King Fast food restaurants Burger King Cypress US TX US,Food,FastFood_Restaurants
Burger King 7011 Barker Cypress Rd Burger King Fast Food Restaurant and Burger Joint Burger King Cypress US TX US,Food,FastFood_Restaurants
Boston Market 2180 Contra Costa Blvd Boston Market Fast Food Restaurant Boston Market Pleasant Hill US CA US,Food,FastFood_Restaurants
Jack in the Box 3035 Castro Valley Blvd Jack in the Box Fast Food Jack in the Box Castro Valley US CA US,Food,FastFood_Restaurants
Round Table Pizza 4302 Moorpark Ave Round Table Pizza Fast Food Round Table Pizza San Jose US CA US,Food,FastFood_Restaurants
El Pollo Loco 1751 S Alameda St El Pollo Loco Fast Food Restaurants El Pollo Loco Compton US CA US,Food,FastFood_Restaurants
Arby's 2244 Otay Lakes Rd Arby's Fast Food Restaurant Arby's Chula Vista US CA US,Food,FastFood_Restaurants
Burger King 962 East Ave Burger King Fast food restaurants Burger King Chico US CA US,Food,FastFood_Restaurants
In-N-Out Burger 1170 W Branch St In-N-Out Burger Fast Food Restaurants In-N-Out Burger Arroyo Grande US CA US,Food,FastFood_Restaurants
Copper Oven Artisan Pizza 73196 Highway 111 Copper Oven Artisan Pizza Fast Food Restaurants Copper Oven Artisan Pizza Palm Desert US CA US,Food,FastFood_Restaurants
Carl's Jr 20900 Roscoe Blvd Carl's Jr Fast Food Restaurant Carl's Jr Canoga Park US CA US,Food,FastFood_Restaurants
McDonald's 1760 41st Ave McDonald's Fast Food Restaurant McDonald's Capitola US CA US,Food,FastFood_Restaurants
Carl's Jr 401 Las Posas Rd Carl's Jr Fast Food Restaurant Carl's Jr Camarillo US CA US,Food,FastFood_Restaurants
"Del Taco 2871 Lenwood Rd Del Taco Fast Food Restaurant, Mexican Restaurant, and Taco Place Del Taco Barstow US CA US",Food,FastFood_Restaurants
Del Taco 12690 Ramona Blvd Del Taco Fast Food Restaurant Del Taco Baldwin Park US CA US,Food,FastFood_Restaurants
Little Caesars Pizza 1210 N Hacienda Blvd Little Caesars Pizza Fast Food Little Caesars Pizza La Puente US CA US,Food,FastFood_Restaurants
McDonald's 562 N Main St McDonald's Fast Food Restaurant McDonald's Bishop US CA US,Food,FastFood_Restaurants
McDonald's 1310 E Lamar St McDonald's Fast Food Restaurants McDonald's Americus US GA US,Food,FastFood_Restaurants
Burger King 2009 E Greenville St Burger King Fast Food Restaurant Burger King Anderson US SC US,Food,FastFood_Restaurants
Carl's Jr 2521 W Commonwealth Ave Carl's Jr Fast Food Restaurant Carl's Jr Alhambra US CA US,Food,FastFood_Restaurants
Sbarro 3450 Wrightsboro Rd Ste 2340 Sbarro Fast Food Restaurants Sbarro Augusta US GA US,Food,FastFood_Restaurants
Casey's General Store 810 Oak Ave Casey's General Store Fast Food Casey's General Store Neoga US IL US,Food,FastFood_Restaurants
Casey's General Store 701 S Van Buren St Casey's General Store Fast Food Casey's General Store Newton US IL US,Food,FastFood_Restaurants
Chipotle Mexican Grill 9175 De Soto Ave Chipotle Mexican Grill Fast Food Restaurants Chipotle Mexican Grill Chatsworth US CA US,Food,FastFood_Restaurants
McDonald's 328 N Main St McDonald's Fast Food Restaurants McDonald's Cedartown US GA US,Food,FastFood_Restaurants
Burger King 3025 Main St Burger King Fast food restaurants Burger King Glastonbury US CT US,Food,FastFood_Restaurants
"Boston Market 2834 Main St Boston Market American Restaurant, Sandwich Place, and Fast Food Restaurant Boston Market Glastonbury US CT US",Food,FastFood_Restaurants
McDonald's 605 E Broadway St McDonald's Fast Food Restaurant McDonald's Campbellsville US KY US,Food,FastFood_Restaurants
SUBWAY 1602 E Broadway St SUBWAY Fast Food Restaurant SUBWAY Campbellsville US KY US,Food,FastFood_Restaurants
Burger King 1475 Holiday Ln Burger King Fast food restaurants Burger King Fairfield US CA US,Food,FastFood_Restaurants
Fat Patty's 1442 Winchester Ave Fat Patty's Fast Food Restaurants Fat Patty's Ashland US KY US,Food,FastFood_Restaurants
Dairy Queen 12759 Us Route 60 Dairy Queen Fast Food Restaurants Dairy Queen Ashland US KY US,Food,FastFood_Restaurants
Pizza Hut 1439 S US Highway 1 Pizza Hut Fast Food Restaurants Pizza Hut Fort Pierce US FL US,Food,FastFood_Restaurants
"Arby's 12915 Cortez Blvd Arby's Fast Food Restaurant, American Restaurant, and Sandwich Place Arby's Brooksville US FL US",Food,FastFood_Restaurants
McDonald's 11671 Se Federal Hwy McDonald's Fast Food Restaurant McDonald's Hobe Sound US FL US,Food,FastFood_Restaurants
Culver's 8792 Navarre Pkwy Culver's Burger Joint and Fast Food Restaurant Gulf Breeze Culver's Navarre US FL US,Food,FastFood_Restaurants
Burger King 825 E 49th St Burger King Fast food restaurants Burger King Hialeah US FL US,Food,FastFood_Restaurants
Pizza Hut 2750 W 68th St Ste 104 Pizza Hut Fast Food Pizza Hut Hialeah US FL US,Food,FastFood_Restaurants
Dairy Queen 36172 Hwy 27 Dairy Queen Fast Food Dairy Queen Haines City US FL US,Food,FastFood_Restaurants
Pizza Hut 52 Tuscan Way Ste 208 Pizza Hut Fast Food Restaurants Pizza Hut Saint Augustine US FL US,Food,FastFood_Restaurants
KFC 1232 Providence Blvd KFC Fast Food Restaurant KFC Deltona US FL US,Food,FastFood_Restaurants
McDonald's 2370 US Highway 331 S McDonald's Fast food restaurants McDonald's DeFuniak Springs US FL US,Food,FastFood_Restaurants
SONIC Drive-In 1508 US Highway 331 S SONIC Drive-In Fast Food Restaurant SONIC Drive-In DeFuniak Springs US FL US,Food,FastFood_Restaurants
Whataburger 2434 US Highway 331 S Whataburger Fast Food Restaurants Whataburger DeFuniak Springs US FL US,Food,FastFood_Restaurants
"Arby's 9975 Corkscrew Rd Arby's Fast Food Restaurant, Sandwich Place, and American Restaurant Arby's Estero US FL US",Food,FastFood_Restaurants
Chick-Fil-A 519 Brandon Town Center Mall Chick-Fil-A Fast Food Restaurants Chick-Fil-A Brandon US FL US,Food,FastFood_Restaurants
Taco Bell 865 S Main St Taco Bell Fast Food Restaurant Taco Bell Belle Glade US FL US,Food,FastFood_Restaurants
McDonald's 339 US Highway 27 S McDonald's Fast Food Restaurant McDonald's Avon Park US FL US,Food,FastFood_Restaurants
Pizza Hut 1498 US Highway 17 N Pizza Hut Fast Food Restaurants Pizza Hut Wauchula US FL US,Food,FastFood_Restaurants
Firehouse Subs 1608 W Orange Blossom Trl Firehouse Subs Fast Food Firehouse Subs Apopka US FL US,Food,FastFood_Restaurants
Burger King 460 Airways Ave Burger King Fast Food Restaurant Burger King Savannah US GA US,Food,FastFood_Restaurants
SONIC Drive-In 1510 N Summit St SONIC Drive-In Fast Food Restaurant SONIC Drive-In Arkansas City US KS US,Food,FastFood_Restaurants
McDonald's 2613 Central Ave McDonald's Fast Food Restaurants McDonald's Dodge City US KS US,Food,FastFood_Restaurants
Burger King 2501 Se Delaware Ave Burger King Fast Food Restaurants Burger King Ankeny US IA US,Food,FastFood_Restaurants
Burger King 2501 Se Delaware Ave Burger King Fast Food Restaurant Burger King Ankeny US IA US,Food,FastFood_Restaurants
Cupie's Drive-In 134 W Kamehameha Ave Cupie's Drive-In Fast Food Restaurants Cupie's Drive-In Kahului US HI US,Food,FastFood_Restaurants
"Chick-Fil-A 230 S Duff Ave Chick-Fil-A Fast Food Restaurant, American Restaurant, and Sandwich Place Chick-Fil-A Ames US IA US",Food,FastFood_Restaurants
Burger King 2817 E 13th St Burger King Fast Food Restaurants Burger King Ames US IA US,Food,FastFood_Restaurants
Burger King 1020 E 1st St Burger King Fast Food Restaurant Burger King Ankeny US IA US,Food,FastFood_Restaurants
Pizza Hut 2450 S Vista Ave Pizza Hut Fast Food Restaurants Pizza Hut Boise US ID US,Food,FastFood_Restaurants
Burger King 1807 N Church St Burger King Fast food restaurants Burger King Burlington US NC US,Food,FastFood_Restaurants
Dairy Queen 2535 18th St Dairy Queen Fast Food Restaurants Dairy Queen Bettendorf US IA US,Food,FastFood_Restaurants
McDonald's 9320 Steele Creek Rd McDonald's Fast Food Restaurant McDonald's Charlotte US NC US,Food,FastFood_Restaurants
Burger King 9640 Mariposa Rd Burger King Fast Food Restaurant Burger King Hesperia US CA US,Food,FastFood_Restaurants
Burger King 17021 Main St Burger King Fast food restaurants Burger King Hesperia US CA US,Food,FastFood_Restaurants
Del Taco 14485 Inglewood Ave Del Taco Fast Food Restaurant Del Taco Hawthorne US CA US,Food,FastFood_Restaurants
Del Taco 18070 Chatsworth St Del Taco Fast Food Restaurant Del Taco Granada Hills US CA US,Food,FastFood_Restaurants
Arby's 1200 Forrest Ave Arby's Fast Food Restaurant Arby's Dover US DE US,Food,FastFood_Restaurants
Arby's 1200 Forrest Ave Arby's Fast Food Restaurants Arby's Dover US DE US,Food,FastFood_Restaurants
McDonald's 300 Mccarter Rd McDonald's Fast Food Restaurants McDonald's Fountain Inn US SC US,Food,FastFood_Restaurants
Burger King 2040 Cumberland St Burger King Fast Food Restaurant Burger King Lebanon US PA US,Food,FastFood_Restaurants
Chipotle Mexican Grill 1451 Quentin Rd Chipotle Mexican Grill Fast Food Restaurants Chipotle Mexican Grill Lebanon US PA US,Food,FastFood_Restaurants
Taco Bell 609 Naamans Rd Taco Bell Fast Food Restaurants Taco Bell Claymont US DE US,Food,FastFood_Restaurants
Pizza Hut 5800 W Chandler Blvd Pizza Hut Fast Food Pizza Hut Chandler US AZ US,Food,FastFood_Restaurants
McDonald's 1205 Commons Cir McDonald's Fast Food Restaurants McDonald's Plover US WI US,Food,FastFood_Restaurants
"Arby's 1099 S Blackhawk St Arby's Restaurant, Fast Food Restaurant, and Sandwich Place Arby's Aurora US CO US",Food,FastFood_Restaurants
Primo's Pizza 406 N Pershing St Primo's Pizza Fast Food Restaurants Primo's Pizza Energy US IL US,Food,FastFood_Restaurants
Simple Simon's Pizza 201 Lee Town Rd Simple Simon's Pizza Fast Food Restaurants Simple Simon's Pizza Pea Ridge US AR US,Food,FastFood_Restaurants
Arby's 3067 Wilma Rudolph Blvd Arby's Fast Food Restaurants Arby's Clarksville US TN US,Food,FastFood_Restaurants
Dairy Queen 1635 W State St Dairy Queen Fast Food Restaurants Dairy Queen Alliance US OH US,Food,FastFood_Restaurants
CASA Mexicana 5311 Highway 5 N Ste 240 CASA Mexicana Fast Food Restaurants CASA Mexicana Bryant US AR US,Food,FastFood_Restaurants
Burger King 3001 N Reynolds Rd Burger King Fast Food Restaurant Burger King Bryant US AR US,Food,FastFood_Restaurants
Burger King 2275 E Butler Ave Burger King Fast Food Restaurants Burger King Flagstaff US AZ US,Food,FastFood_Restaurants
Arby's 1818 6th St Arby's Fast Food Restaurants Arby's Brookings US SD US,Food,FastFood_Restaurants
"Arby's 1818 6th St Arby's Fast Food Restaurant, Sandwich Place, and American Restaurant Arby's Brookings US SD US",Food,FastFood_Restaurants
KFC 3051 W Apache Trl KFC Fast Food KFC Apache Junction US AZ US,Food,FastFood_Restaurants
Burger King Route 52 Airport Square Burger King Fast Food Restaurants Burger King Bluefield US WV US,Food,FastFood_Restaurants
Bob Evans 102 Harper Park Dr Bob Evans Fast Food Restaurants Bob Evans Beckley US WV US,Food,FastFood_Restaurants
Pizza Hut 1912 Harper Rd Pizza Hut Fast Food Restaurants Pizza Hut Beckley US WV US,Food,FastFood_Restaurants
Players Grill 1855 Deerfield Rd Players Grill Fast Food Restaurants Players Grill Highland Park US IL US,Food,FastFood_Restaurants
Burger King 3 Clarksburg Rd Burger King Fast Food Restaurants Burger King Buckhannon US WV US,Food,FastFood_Restaurants
Arby's 302 Yellowstone Ave Arby's Fast Food Arby's Cody US WY US,Food,FastFood_Restaurants
Burger King 1902 Mountain View Dr Burger King Fast Food Restaurant Burger King Cody US WY US,Food,FastFood_Restaurants
Pizza Hut 5320 Yellowstone Rd Pizza Hut Fast Food Restaurants Pizza Hut Cheyenne US WY US,Food,FastFood_Restaurants
Back Yard Burgers 1100 Poplar View Ln N Back Yard Burgers Fast Food Restaurants Back Yard Burgers Collierville US TN US,Food,FastFood_Restaurants
Arby's 967 W Poplar Ave Arby's Fast Food Restaurants Arby's Collierville US TN US,Food,FastFood_Restaurants
Arby's 2607 Cy Ave Arby's Fast Food Restaurants Arby's Casper US WY US,Food,FastFood_Restaurants
Arby's 1860 N Germantown Pkwy Arby's Fast Food Restaurants Arby's Cordova US TN US,Food,FastFood_Restaurants
SUBWAY 310 W Grand Xing SUBWAY Fast Food Restaurants SUBWAY Mobridge US SD US,Food,FastFood_Restaurants
Arby's 1502 N Clinton St Arby's Fast Food Arby's Defiance US OH US,Food,FastFood_Restaurants
Pizza Hut 1133 N Clinton St Pizza Hut Fast Food Restaurants Pizza Hut Defiance US OH US,Food,FastFood_Restaurants
Pizza Hut 11 W Dayton Yellow Springs Rd Pizza Hut Fast Food Restaurants Pizza Hut Fairborn US OH US,Food,FastFood_Restaurants
Arby's 1205 6th Ave Se Arby's Fast Food Arby's Aberdeen US SD US,Food,FastFood_Restaurants
McDonald's 2260 Highway 394 McDonald's Fast Food Restaurant McDonald's Blountville US TN US,Food,FastFood_Restaurants
McDonald's 214 Carolina Pottery Dr McDonald's Fast food restaurants McDonald's Blountville US TN US,Food,FastFood_Restaurants
Arby's 1313 Highway 394 Arby's Fast Food Restaurant Arby's Blountville US TN US,Food,FastFood_Restaurants
Arby's 1313 Highway 394 Arby's Fast Food Arby's Blountville US TN US,Food,FastFood_Restaurants
Burger King 100 Prince Royal Dr Burger King Fast Food Restaurants Burger King Berea US KY US,Food,FastFood_Restaurants
Italo's Pizza 16311 State Route 267 Italo's Pizza Fast Food Restaurants Italo's Pizza East Liverpool US OH US,Food,FastFood_Restaurants
Dairy Queen 900 W 8th St Dairy Queen Ice Cream Shop and Fast Food Restaurant Dairy Queen East Liverpool US OH US,Food,FastFood_Restaurants
Hunan Gardens 723 Saratoga Ave Hunan Gardens Fast Food Restaurants Hunan Gardens Lima US OH US,Food,FastFood_Restaurants
Burger King 23777 Us Route 23 Burger King Fast Food Restaurant Burger King Circleville US OH US,Food,FastFood_Restaurants
Burger King 414 Water St Burger King Fast food restaurants Burger King Chardon US OH US,Food,FastFood_Restaurants
Burger King 2005 S Main St Burger King Fast Food Restaurant Burger King Bellefontaine US OH US,Food,FastFood_Restaurants
Burger King 2000 E Edgerton Rd Burger King Fast Food Restaurants Burger King Broadview Heights US OH US,Food,FastFood_Restaurants
Burger King 10037 Broadview Rd Burger King Fast Food Restaurant Burger King Broadview Heights US OH US,Food,FastFood_Restaurants
Toppers Pizza 475 Chippewa Mall Dr Toppers Pizza Fast Food Restaurants Toppers Pizza Chippewa Falls US WI US,Food,FastFood_Restaurants
Hernandez Mexican Restaurant 212 S 7th St Hernandez Mexican Restaurant Fast Food Restaurants Hernandez Mexican Restaurant Delavan US WI US,Food,FastFood_Restaurants
Culver's 1931 E Geneva St Culver's Fast Food Restaurant Culver's Delavan US WI US,Food,FastFood_Restaurants
Burger King 2680 Market St Burger King Fast food restaurants Burger King Christiansburg US VA US,Food,FastFood_Restaurants
Arby's 2650 Market St Arby's Fast Food Restaurant Arby's Christiansburg US VA US,Food,FastFood_Restaurants
Burger King 2680 Market St Burger King Fast Food Restaurant Burger King Christiansburg US VA US,Food,FastFood_Restaurants
Burger King 1004 S Main St Burger King Fast food restaurants Burger King Farmville US VA US,Food,FastFood_Restaurants
Glorious Foods Gourmet to go & Catering 1709 Allied Ln Glorious Foods Gourmet to go & Catering Fast Food Restaurants Glorious Foods Gourmet to go & Catering Charlottesville US VA US,Food,FastFood_Restaurants
Little Caesars Pizza 1835 Ne Division St Little Caesars Pizza Fast Food Restaurants Little Caesars Pizza Gresham US OR US,Food,FastFood_Restaurants
Arby's 9575 Dyer St Arby's Fast Food Restaurants Arby's El Paso US TX US,Food,FastFood_Restaurants
Pizza Hut 2202 N Richmond Rd Pizza Hut Fast Food Restaurants Pizza Hut Wharton US TX US,Food,FastFood_Restaurants
Burger King 3120 W Fm 120 Burger King Fast Food Restaurants Burger King Denison US TX US,Food,FastFood_Restaurants
McDonald's 1705 Expressway 83 McDonald's Fast Food Restaurants McDonald's Penitas US TX US,Food,FastFood_Restaurants
Burger King 2280 E Garrison St Burger King Fast Food Restaurant Burger King Eagle Pass US TX US,Food,FastFood_Restaurants
Chick-Fil-A 2207 Veterans Blvd Chick-Fil-A Fast Food Restaurants Chick-Fil-A Del Rio US TX US,Food,FastFood_Restaurants
Burger King 2208 Highway 21 E Burger King Fast Food Restaurant Burger King Bryan US TX US,Food,FastFood_Restaurants
Schlotzsky's 1216 W Henderson St Schlotzsky's Fast Food Restaurants Schlotzsky's Cleburne US TX US,Food,FastFood_Restaurants
"Arby's 801 Ne Alsbury Blvd Arby's Restaurant, Fast Food Restaurant, and Sandwich Place Arby's Burleson US TX US",Food,FastFood_Restaurants
Chick-Fil-A 1105 N Burleson Blvd Chick-Fil-A Fast Food Restaurant Chick-Fil-A Burleson US TX US,Food,FastFood_Restaurants
Burger King 5301 Bellaire Blvd Burger King Fast Food Restaurant and Burger Joint Burger King Bellaire US TX US,Food,FastFood_Restaurants
Arby's 3824 S Clack St Arby's Fast Food Restaurant Arby's Abilene US TX US,Food,FastFood_Restaurants
Golden Chick 2305 N Saint Marys St Golden Chick American Restaurant and Fast Food Restaurant Golden Chick Beeville US TX US,Food,FastFood_Restaurants
Dairy Queen 90571 Main St Dairy Queen Fast Food Restaurants Dairy Queen Pettus US TX US,Food,FastFood_Restaurants
Pizza Hut 210 W Sinton St Pizza Hut Fast Food Restaurants Pizza Hut Sinton US TX US,Food,FastFood_Restaurants
Chicken Express 96 Cannan Dr Chicken Express Fast Food Restaurants Chicken Express Angleton US TX US,Food,FastFood_Restaurants
McDonald's 1890 Bethlehem Pike McDonald's Fast Food Restaurant and Playground McDonald's Flourtown US PA US,Food,FastFood_Restaurants
Arby's 707 Washington Ave Arby's Fast Food Arby's Chestertown US MD US,Food,FastFood_Restaurants
Arby's 707 Washington Ave Arby's Fast Food Restaurant Arby's Chestertown US MD US,Food,FastFood_Restaurants
